w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014005002003,060014220001017,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06001422000,06001
060014005002003,060770031083004,1,0,0,1,1,0,0,0,0,1,20230321,06001400500,06077003108,06077
060014005002004,060014005001005,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005002004,060014054012003,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001405401,06001
060014005002004,060014383002008,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06001438300,06001
060014005002004,060411302031000,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06041130203,06041
060014005002004,060952521031007,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06095252103,06095
060014005002006,060014065003000,1,1,0,0,1,0,0,1,0,0,20230321,06001400500,06001406500,06001
060014005002006,060014077004000,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06001407700,06001
060014005002006,060014077004001,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06001407700,06001
060014005002006,060014077004002,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06001407700,06001
060014005002006,060014094003011,1,1,0,0,0,1,0,1,0,0,20230321,06001400500,06001409400,06001
060014005002006,060014104003011,1,1,0,0,0,1,0,1,0,0,20230321,06001400500,06001410400,06001
060014005002006,060014205002005,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06001420500,06001
060014005002006,060014330002017,1,1,0,0,0,1,0,1,0,0,20230321,06001400500,06001433000,06001
060014005002006,060014330003004,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06001433000,06001
060014005002006,060133200031002,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06013320003,06013
060014005002006,060133710003012,1,1,0,0,0,1,0,1,0,0,20230321,06001400500,06013371000,06013
060014005002006,060133810004001,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06013381000,06013
060014005002006,060411060022003,1,1,0,0,1,0,0,1,0,0,20230321,06001400500,06041106002,06041
060014005002006,060855030022006,1,0,1,0,0,1,0,1,0,0,20230321,06001400500,06085503002,06085
060014005002007,060014005001004,1,0,1,0,0,0,1,0,0,1,20230321,06001400500,06001400500,06001
060014005002007,060014005002000,1,0,0,1,0,0,1,0,0,1,20230321,06001400500,06001400500,06001
060014005002007,060014018001015,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06001401800,06001
060014005003000,060014005002000,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005003000,060014215001019,1,0,1,0,0,0,1,0,0,1,20230321,06001400500,06001421500,06001
060014005003000,060014310002000,1,0,0,1,1,0,0,0,0,1,20230321,06001400500,06001431000,06001
060014005003000,060014332004009,1,1,0,0,0,1,0,0,0,1,20230321,06001400500,06001433200,06001
060014005003000,060014378002000,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06001437800,06001
060014005003000,060411041021001,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06041104102,06041
060014005003000,060855021011006,1,0,0,1,1,0,0,0,0,1,20230321,06001400500,06085502101,06085
060014005003000,060855054031001,1,0,0,1,1,0,0,0,0,1,20230321,06001400500,06085505403,06085
060014005003000,060855084043001,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06085508404,06085
060014005003000,060952521043010,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06095252104,06095
060014005003003,060014005003006,1,1,0,0,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005003003,060133640023009,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06013364002,06013
060014005003003,060750168022002,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06075016802,06075
060014005003004,060014363012020,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06001436301,06001
060014005003004,060133760003000,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06013376000,06013
060014005003004,060133810003021,1,1,0,0,0,1,0,0,0,1,20230321,06001400500,06013381000,06013
060014005003006,060014005001003,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005003006,060014005001004,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005003006,060014005001008,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001400500,06001
060014005003006,060014037022001,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06001403702,06001
060014005003006,060014083005003,1,0,0,1,0,1,0,0,0,1,20230321,06001400500,06001408300,06001
060014005003006,060133570003008,1,0,1,0,1,0,0,0,0,1,20230321,06001400500,06013357000,06013
060014005003006,060750308003009,1,0,0,1,1,0,0,0,0,1,20230321,06001400500,06075030800,06075
060014005003006,060952521032003,1,0,1,0,0,1,0,0,0,1,20230321,06001400500,06095252103,06095
060014007001000,060014007003006,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001400700,06001
060014007001000,060014240013001,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001424001,06001
060014007001002,060014007002011,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007001002,060014008001009,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001400800,06001
060014007001002,060014013003012,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001401300,06001
060014007001002,060014014003021,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001401400,06001
060014007001002,060014033022014,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001403302,06001
060014007001002,060014035012011,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001403501,06001
060014007001002,060014036001001,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001403600,06001
060014007001002,060014053011003,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001405301,06001
060014007001002,060014065001010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001406500,06001
060014007001002,060014077003002,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001407700,06001
060014007001002,060014078002009,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001407800,06001
060014007001002,060014081002005,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001408100,06001
060014007001002,060014084001005,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001408400,06001
060014007001002,060014213004000,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001421300,06001
060014007001002,060014217002009,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001421700,06001
060014007001002,060014231001012,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001423100,06001
060014007001002,060014233003014,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001423300,06001
060014007001002,060014278003003,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001427800,06001
060014007001002,060014338011007,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001433801,06001
060014007001002,060014338021005,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001433802,06001
060014007001002,060050003033012,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06005000303,06005
060014007001002,060133300004005,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06013330000,06013
060014007001002,060133521011018,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013352101,06013
060014007001002,060133530022001,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06013353002,06013
060014007001002,060133552012013,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06013355201,06013
060014007001002,060133553023004,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013355302,06013
060014007001002,060133730003005,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06013373000,06013
060014007001002,060133750002004,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06013375000,06013
060014007001002,060411081001002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06041108100,06041
060014007001002,060411281001004,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06041128100,06041
060014007001002,060750113002003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075011300,06075
060014007001002,060750130021002,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06075013002,06075
060014007001002,060750134021006,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06075013402,06075
060014007001002,060750202021003,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075020202,06075
060014007001002,060750229033002,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06075022903,06075
060014007001002,060750312022013,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075031202,06075
060014007001002,060816071003002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06081607100,06081
060014007001002,060816137021019,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06081613702,06081
060014007001002,060855043144005,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085504314,06085
060014007001002,060855085081002,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085508508,06085
060014007001002,060952521022040,1,1,0,0,0,0,1,0,0,1,20230321,06001400700,06095252102,06095
060014007001002,060971503044000,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06097150304,06097
060014007001002,061010502011009,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06101050201,06101
060014007001005,060014007002017,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001400700,06001
060014007001005,060014007004012,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001400700,06001
060014007001005,060014007004020,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001400700,06001
060014007001005,060014026001040,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001402600,06001
060014007001005,060014047001001,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001404700,06001
060014007001005,060014082002004,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001408200,06001
060014007001005,060014090001006,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001409000,06001
060014007001005,060014332004024,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001433200,06001
060014007001005,060090003011034,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06009000301,06009
060014007001005,060133100003002,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06013310000,06013
060014007001005,060133240032000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013324003,06013
060014007001005,060133610001006,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06013361000,06013
060014007001005,060411150002001,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06041115000,06041
060014007001005,060610206013018,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06061020601,06061
060014007001005,060670067041006,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06067006704,06067
060014007001005,060730219001006,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06073021900,06073
060014007001005,060816082001000,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06081608200,06081
060014007001005,060855123051035,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06085512305,06085
060014007001005,060971537113009,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06097153711,06097
060014007001006,060133462032002,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06013346203,06013
060014007001006,060610210471016,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06061021047,06061
060014007001008,060014034021004,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001403402,06001
060014007001008,060014325021001,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001432502,06001
060014007001009,060014010005010,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001401000,06001
060014007001009,060014430011007,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001443001,06001
060014007001009,060133580001011,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06013358000,06013
060014007001010,060014419282012,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001441928,06001
060014007001010,060133601012000,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06013360101,06013
060014007001011,060014007002004,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001400700,06001
060014007001011,060014015001014,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001401500,06001
060014007001011,060014066021004,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001406602,06001
060014007001011,060014074001008,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001407400,06001
060014007001011,060014218002014,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001421800,06001
060014007001011,060014223001001,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001422300,06001
060014007001011,060014240022001,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001424002,06001
060014007001011,060014330002009,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001433000,06001
060014007001011,060014340001004,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001434000,06001
060014007001011,060014357001001,1,0,0,1,0,1,0,0,0,1,20230321,06001400700,06001435700,06001
060014007001011,060133382034010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06013338203,06013
060014007001011,060411121001017,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06041112100,06041
060014007001011,060670070282006,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06067007028,06067
060014007001012,060014003001008,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06001400300,06001
060014007001012,060014003002005,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001400300,06001
060014007001012,060014007004001,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001400700,06001
060014007001012,060014016001025,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06001401600,06001
060014007001012,060014035014013,1,0,1,0,1,0,0,1,0,0,20230321,06001400700,06001403501,06001
060014007001012,060014037012002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001403701,06001
060014007001012,060014047002009,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001404700,06001
060014007001012,060014050002005,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06001405000,06001
060014007001012,060014066022002,1,0,0,1,1,0,0,1,0,0,20230321,06001400700,06001406602,06001
060014007001012,060014071024007,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06001407102,06001
060014007001012,060014082001004,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06001408200,06001
060014007001012,060014093003016,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001409300,06001
060014007001012,060014094003017,1,0,1,0,1,0,0,1,0,0,20230321,06001400700,06001409400,06001
060014007001012,060014215003009,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001421500,06001
060014007001012,060014222001016,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001422200,06001
060014007001012,060014235003013,1,1,0,0,1,0,0,1,0,0,20230321,06001400700,06001423500,06001
060014007001012,060014236022003,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06001423602,06001
060014007001012,060014240014009,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001424001,06001
060014007001012,060014271001025,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06001427100,06001
060014007001012,060014271002013,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06001427100,06001
060014007001012,060014276001002,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001427600,06001
060014007001012,060014507413008,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001450741,06001
060014007001012,060133230003003,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06013323000,06013
060014007001012,060133320005001,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013332000,06013
060014007001012,060133522012005,1,0,1,0,1,0,0,1,0,0,20230321,06001400700,06013352201,06013
060014007001012,060133580001002,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06013358000,06013
060014007001012,060133650023038,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06013365002,06013
060014007001012,060133790003007,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06013379000,06013
060014007001012,060133922021006,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06013392202,06013
060014007001012,060411110011026,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06041111001,06041
060014007001012,060411130003025,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06041113000,06041
060014007001012,060552004002020,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06055200400,06055
060014007001012,060750124032000,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06075012403,06075
060014007001012,060750158021002,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06075015802,06075
060014007001012,060750205002004,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06075020500,06075
060014007001012,060855002002000,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06085500200,06085
060014007001012,060990039052029,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06099003905,06099
060014007001013,060014066021007,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001406602,06001
060014007001013,060014083002006,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06001408300,06001
060014007001013,060670024001019,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06067002400,06067
060014007001013,060670041003019,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06067004100,06067
060014007001013,060750312021000,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06075031202,06075
060014007001014,060670082041006,1,0,1,0,0,1,0,0,1,0,20230321,06001400700,06067008204,06067
060014007001016,060014007004012,1,0,1,0,0,1,0,0,0,1,20230321,06001400700,06001400700,06001
060014007001016,060014045023015,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001404502,06001
060014007001016,060014088002009,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001408800,06001
060014007001016,060014093002016,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001409300,06001
060014007001016,060014096005003,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06001409600,06001
060014007001016,060014211002009,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001421100,06001
060014007001016,060014211002010,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06001421100,06001
060014007001016,060014218001011,1,0,0,1,1,0,0,0,0,1,20230321,06001400700,06001421800,06001
060014007001016,060014277003007,1,0,1,0,1,0,0,0,0,1,20230321,06001400700,06001427700,06001
060014007001016,060014431044002,1,0,0,1,0,0,1,0,0,1,20230321,06001400700,06001443104,06001
060014007001016,060050001012007,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06005000101,06005
060014007001016,060133240032000,1,1,0,0,1,0,0,0,0,1,20230321,06001400700,06013324003,06013
060014007001016,060133580004001,1,1,0,0,0,1,0,0,0,1,20230321,06001400700,06013358000,06013
060014007001016,060750230011018,1,0,1,0,0,0,1,0,0,1,20230321,06001400700,06075023001,06075
060014007001017,060014007001008,1,0,0,1,0,1,0,1,0,0,20230321,06001400700,06001400700,06001
060014007001017,060014007001023,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001400700,06001
060014007001017,060014007003002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001400700,06001
060014007001017,060014007004015,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001400700,06001
060014007001017,060014027002023,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001402700,06001
060014007001017,060014062013000,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001406201,06001
060014007001017,060014273004002,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06001427300,06001
060014007001017,060014283012004,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06001428301,06001
060014007001017,060014308004001,1,1,0,0,0,0,1,1,0,0,20230321,06001400700,06001430800,06001
060014007001017,060014372004009,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06001437200,06001
060014007001017,060133451181000,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06013345118,06013
060014007001017,060133512001001,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06013351200,06013
060014007001017,060133720006005,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06013372000,06013
060014007001017,060133790004015,1,1,0,0,0,1,0,1,0,0,20230321,06001400700,06013379000,06013
060014007001017,060411122042002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06041112204,06041
060014007001017,060411250001002,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06041125000,06041
060014007001017,060670074292001,1,0,1,0,0,0,1,1,0,0,20230321,06001400700,06067007429,06067
060014007001017,060710023061027,1,0,1,0,0,1,0,1,0,0,20230321,06001400700,06071002306,06071
060014007001017,060816039005004,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06081603900,06081
060014007001017,060952505012002,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06095250501,06095
060014007001017,060952526063003,1,0,0,1,0,0,1,1,0,0,20230321,06001400700,06095252606,06095
