NAME,median_household_income,total_population,total_enrollment,college_grad_enrollment,total_households,no_vehicle_owner,no_vehicle_renter,pop_in_labor_force_universe,in_labor_force,unemployed,total_housing_units,state,county,tract,block group,GEOID,student_population,pct_students,households_no_vehicle,pct_no_vehicle,unemployment_rate
"Block Group 2, Census Tract 4370, Alameda County, California",106563,927,,,279,7,21,836,664,4,279,06,001,437000,2,060014370002,,,28,10.04,0.6
"Block Group 3, Census Tract 4370, Alameda County, California",106339,1166,,,379,0,0,898,612,25,401,06,001,437000,3,060014370003,,,0,0.0,4.08
"Block Group 1, Census Tract 4371.01, Alameda County, California",219315,4168,,,1073,0,0,3547,2669,147,1117,06,001,437101,1,060014371011,,,0,0.0,5.51
"Block Group 2, Census Tract 4371.01, Alameda County, California",50469,1390,,,514,29,0,1257,540,56,514,06,001,437101,2,060014371012,,,29,5.64,10.37
"Block Group 3, Census Tract 4371.01, Alameda County, California",93272,1720,,,507,14,0,1474,799,31,514,06,001,437101,3,060014371013,,,14,2.76,3.88
"Block Group 4, Census Tract 4371.01, Alameda County, California",188098,375,,,159,0,0,243,199,0,190,06,001,437101,4,060014371014,,,0,0.0,0.0
"Block Group 1, Census Tract 4371.02, Alameda County, California",70265,1293,,,581,0,135,1088,722,67,607,06,001,437102,1,060014371021,,,135,23.24,9.28
"Block Group 2, Census Tract 4371.02, Alameda County, California",84375,2240,,,669,5,8,1887,1282,33,691,06,001,437102,2,060014371022,,,13,1.94,2.57
"Block Group 3, Census Tract 4371.02, Alameda County, California",117545,905,,,255,0,7,794,437,6,255,06,001,437102,3,060014371023,,,7,2.75,1.37
"Block Group 1, Census Tract 4372, Alameda County, California",73438,1722,,,643,42,0,1404,873,14,665,06,001,437200,1,060014372001,,,42,6.53,1.6
"Block Group 2, Census Tract 4372, Alameda County, California",-666666666,1178,,,419,0,0,1039,528,142,419,06,001,437200,2,060014372002,,,0,0.0,26.89
"Block Group 3, Census Tract 4372, Alameda County, California",110227,1246,,,316,0,0,965,561,30,383,06,001,437200,3,060014372003,,,0,0.0,5.35
"Block Group 4, Census Tract 4372, Alameda County, California",86563,2486,,,765,38,45,1960,1474,138,877,06,001,437200,4,060014372004,,,83,10.85,9.36
"Block Group 5, Census Tract 4372, Alameda County, California",179625,1872,,,388,0,0,1681,1017,29,388,06,001,437200,5,060014372005,,,0,0.0,2.85
"Block Group 1, Census Tract 4373, Alameda County, California",122283,718,,,232,0,16,638,434,6,251,06,001,437300,1,060014373001,,,16,6.9,1.38
"Block Group 2, Census Tract 4373, Alameda County, California",55536,1394,,,442,6,31,1187,750,111,442,06,001,437300,2,060014373002,,,37,8.37,14.8
"Block Group 3, Census Tract 4373, Alameda County, California",-666666666,1046,,,407,7,153,837,638,51,407,06,001,437300,3,060014373003,,,160,39.31,7.99
"Block Group 1, Census Tract 4374, Alameda County, California",118958,1072,,,319,16,0,874,487,117,319,06,001,437400,1,060014374001,,,16,5.02,24.02
"Block Group 2, Census Tract 4374, Alameda County, California",78173,2557,,,747,19,0,2101,1415,68,747,06,001,437400,2,060014374002,,,19,2.54,4.81
"Block Group 1, Census Tract 4375, Alameda County, California",86458,2085,,,513,0,35,1423,974,21,536,06,001,437500,1,060014375001,,,35,6.82,2.16
"Block Group 2, Census Tract 4375, Alameda County, California",59514,2310,,,690,0,70,1699,961,60,690,06,001,437500,2,060014375002,,,70,10.14,6.24
"Block Group 1, Census Tract 4376, Alameda County, California",75750,2258,,,577,10,97,1888,1132,51,592,06,001,437600,1,060014376001,,,107,18.54,4.51
"Block Group 2, Census Tract 4376, Alameda County, California",126250,1128,,,318,0,3,967,649,42,330,06,001,437600,2,060014376002,,,3,0.94,6.47
"Block Group 1, Census Tract 4377.01, Alameda County, California",68611,750,,,186,0,10,549,407,22,186,06,001,437701,1,060014377011,,,10,5.38,5.41
"Block Group 2, Census Tract 4377.01, Alameda County, California",64464,2157,,,639,0,31,1468,1019,6,727,06,001,437701,2,060014377012,,,31,4.85,0.59
"Block Group 3, Census Tract 4377.01, Alameda County, California",61250,768,,,214,0,59,556,323,53,250,06,001,437701,3,060014377013,,,59,27.57,16.41
"Block Group 1, Census Tract 4377.02, Alameda County, California",100104,1901,,,470,0,6,1549,1239,14,518,06,001,437702,1,060014377021,,,6,1.28,1.13
"Block Group 2, Census Tract 4377.02, Alameda County, California",73029,1206,,,329,0,0,970,758,48,353,06,001,437702,2,060014377022,,,0,0.0,6.33
"Block Group 3, Census Tract 4377.02, Alameda County, California",59044,663,,,255,0,0,527,385,0,255,06,001,437702,3,060014377023,,,0,0.0,0.0
"Block Group 1, Census Tract 4378, Alameda County, California",150469,2283,,,623,58,8,1891,1326,223,623,06,001,437800,1,060014378001,,,66,10.59,16.82
"Block Group 2, Census Tract 4378, Alameda County, California",104432,1147,,,316,35,0,974,761,0,316,06,001,437800,2,060014378002,,,35,11.08,0.0
"Block Group 3, Census Tract 4378, Alameda County, California",117083,1810,,,473,0,0,1515,1068,64,492,06,001,437800,3,060014378003,,,0,0.0,5.99
"Block Group 1, Census Tract 4379, Alameda County, California",98947,1305,,,414,0,0,964,661,40,457,06,001,437900,1,060014379001,,,0,0.0,6.05
"Block Group 2, Census Tract 4379, Alameda County, California",83693,820,,,245,0,47,672,454,41,245,06,001,437900,2,060014379002,,,47,19.18,9.03
"Block Group 1, Census Tract 4380, Alameda County, California",101993,2290,,,753,4,11,1922,1461,30,767,06,001,438000,1,060014380001,,,15,1.99,2.05
"Block Group 2, Census Tract 4380, Alameda County, California",107266,1408,,,395,32,0,1174,730,53,395,06,001,438000,2,060014380002,,,32,8.1,7.26
"Block Group 1, Census Tract 4381, Alameda County, California",162386,2896,,,822,0,0,2365,1683,32,822,06,001,438100,1,060014381001,,,0,0.0,1.9
"Block Group 2, Census Tract 4381, Alameda County, California",114211,935,,,334,17,0,790,550,0,370,06,001,438100,2,060014381002,,,17,5.09,0.0
"Block Group 3, Census Tract 4381, Alameda County, California",-666666666,917,,,242,0,0,670,503,15,242,06,001,438100,3,060014381003,,,0,0.0,2.98
"Block Group 4, Census Tract 4381, Alameda County, California",113906,1196,,,318,0,0,1007,634,40,318,06,001,438100,4,060014381004,,,0,0.0,6.31
"Block Group 5, Census Tract 4381, Alameda County, California",124517,1538,,,373,0,0,1270,810,9,373,06,001,438100,5,060014381005,,,0,0.0,1.11
"Block Group 6, Census Tract 4381, Alameda County, California",50673,649,,,175,0,0,538,285,0,191,06,001,438100,6,060014381006,,,0,0.0,0.0
"Block Group 1, Census Tract 4382.01, Alameda County, California",140417,1427,,,297,9,0,1112,747,18,297,06,001,438201,1,060014382011,,,9,3.03,2.41
"Block Group 2, Census Tract 4382.01, Alameda County, California",87381,1711,,,546,8,20,1466,785,57,568,06,001,438201,2,060014382012,,,28,5.13,7.26
"Block Group 3, Census Tract 4382.01, Alameda County, California",84886,1623,,,374,8,0,1286,940,105,382,06,001,438201,3,060014382013,,,8,2.14,11.17
"Block Group 1, Census Tract 4382.03, Alameda County, California",92708,1626,,,549,4,0,1547,864,14,593,06,001,438203,1,060014382031,,,4,0.73,1.62
"Block Group 2, Census Tract 4382.03, Alameda County, California",133158,2416,,,650,13,63,1931,1389,109,675,06,001,438203,2,060014382032,,,76,11.69,7.85
"Block Group 1, Census Tract 4382.04, Alameda County, California",92237,1867,,,614,19,0,1604,892,66,614,06,001,438204,1,060014382041,,,19,3.09,7.4
"Block Group 2, Census Tract 4382.04, Alameda County, California",82900,1599,,,520,8,5,1408,771,103,558,06,001,438204,2,060014382042,,,13,2.5,13.36
"Block Group 3, Census Tract 4382.04, Alameda County, California",86250,2587,,,863,83,0,2259,1395,76,898,06,001,438204,3,060014382043,,,83,9.62,5.45
"Block Group 1, Census Tract 4383, Alameda County, California",125357,1089,,,272,0,0,974,699,20,291,06,001,438300,1,060014383001,,,0,0.0,2.86
"Block Group 2, Census Tract 4383, Alameda County, California",107250,1821,,,391,6,0,1451,952,62,403,06,001,438300,2,060014383002,,,6,1.53,6.51
"Block Group 3, Census Tract 4383, Alameda County, California",141458,907,,,193,6,0,710,438,34,217,06,001,438300,3,060014383003,,,6,3.11,7.76
"Block Group 1, Census Tract 4384, Alameda County, California",113958,1317,,,359,6,0,1151,753,45,359,06,001,438400,1,060014384001,,,6,1.67,5.98
"Block Group 2, Census Tract 4384, Alameda County, California",78026,1337,,,386,26,5,1037,688,30,386,06,001,438400,2,060014384002,,,31,8.03,4.36
"Block Group 1, Census Tract 4401, Alameda County, California",99250,2788,,,1043,41,131,2371,1261,68,1104,06,001,440100,1,060014401001,,,172,16.49,5.39
"Block Group 1, Census Tract 4402, Alameda County, California",119572,1476,,,357,9,0,1129,722,24,382,06,001,440200,1,060014402001,,,9,2.52,3.32
"Block Group 2, Census Tract 4402, Alameda County, California",102083,1694,,,435,0,23,1304,910,6,452,06,001,440200,2,060014402002,,,23,5.29,0.66
"Block Group 3, Census Tract 4402, Alameda County, California",76563,1318,,,306,10,6,1016,758,19,352,06,001,440200,3,060014402003,,,16,5.23,2.51
"Block Group 4, Census Tract 4402, Alameda County, California",112031,1241,,,289,0,0,990,589,0,335,06,001,440200,4,060014402004,,,0,0.0,0.0
"Block Group 1, Census Tract 4403.01, Alameda County, California",68812,2060,,,627,0,21,1603,997,63,627,06,001,440301,1,060014403011,,,21,3.35,6.32
"Block Group 2, Census Tract 4403.01, Alameda County, California",109007,1821,,,557,15,17,1488,892,32,557,06,001,440301,2,060014403012,,,32,5.75,3.59
"Block Group 3, Census Tract 4403.01, Alameda County, California",243802,1890,,,493,0,0,1644,1297,43,493,06,001,440301,3,060014403013,,,0,0.0,3.32
"Block Group 4, Census Tract 4403.01, Alameda County, California",90000,1345,,,398,0,26,1082,707,77,455,06,001,440301,4,060014403014,,,26,6.53,10.89
"Block Group 1, Census Tract 4403.04, Alameda County, California",91667,1192,,,330,0,10,948,567,10,330,06,001,440304,1,060014403041,,,10,3.03,1.76
"Block Group 2, Census Tract 4403.04, Alameda County, California",135250,2246,,,574,0,56,1907,1286,57,574,06,001,440304,2,060014403042,,,56,9.76,4.43
"Block Group 3, Census Tract 4403.04, Alameda County, California",162206,1576,,,472,0,0,1360,804,14,536,06,001,440304,3,060014403043,,,0,0.0,1.74
"Block Group 1, Census Tract 4403.05, Alameda County, California",104817,1381,,,312,0,0,1163,743,0,323,06,001,440305,1,060014403051,,,0,0.0,0.0
"Block Group 2, Census Tract 4403.05, Alameda County, California",165203,811,,,256,0,0,676,357,0,256,06,001,440305,2,060014403052,,,0,0.0,0.0
"Block Group 3, Census Tract 4403.05, Alameda County, California",138438,1933,,,440,0,0,1627,911,79,440,06,001,440305,3,060014403053,,,0,0.0,8.67
"Block Group 1, Census Tract 4403.06, Alameda County, California",118000,2139,,,560,5,9,1736,1225,27,593,06,001,440306,1,060014403061,,,14,2.5,2.2
"Block Group 2, Census Tract 4403.06, Alameda County, California",84792,1836,,,464,0,6,1567,983,20,479,06,001,440306,2,060014403062,,,6,1.29,2.03
"Block Group 1, Census Tract 4403.07, Alameda County, California",59922,2280,,,851,64,9,2029,1253,34,851,06,001,440307,1,060014403071,,,73,8.58,2.71
"Block Group 2, Census Tract 4403.07, Alameda County, California",168194,1196,,,379,7,0,999,628,11,379,06,001,440307,2,060014403072,,,7,1.85,1.75
"Block Group 3, Census Tract 4403.07, Alameda County, California",186944,1337,,,240,0,0,990,641,34,287,06,001,440307,3,060014403073,,,0,0.0,5.3
"Block Group 1, Census Tract 4403.08, Alameda County, California",76406,1525,,,573,5,199,1358,770,43,573,06,001,440308,1,060014403081,,,204,35.6,5.58
"Block Group 2, Census Tract 4403.08, Alameda County, California",101154,1549,,,502,51,33,1393,861,16,557,06,001,440308,2,060014403082,,,84,16.73,1.86
"Block Group 3, Census Tract 4403.08, Alameda County, California",150000,1697,,,426,0,51,1472,1065,10,426,06,001,440308,3,060014403083,,,51,11.97,0.94
"Block Group 4, Census Tract 4403.08, Alameda County, California",74444,1115,,,426,6,80,1027,594,7,515,06,001,440308,4,060014403084,,,86,20.19,1.18
"Block Group 1, Census Tract 4403.31, Alameda County, California",114886,1824,,,527,0,9,1579,1157,29,565,06,001,440331,1,060014403311,,,9,1.71,2.51
"Block Group 2, Census Tract 4403.31, Alameda County, California",128079,1275,,,377,0,15,1037,791,26,430,06,001,440331,2,060014403312,,,15,3.98,3.29
"Block Group 1, Census Tract 4403.32, Alameda County, California",161731,1682,,,428,0,8,1486,857,48,428,06,001,440332,1,060014403321,,,8,1.87,5.6
"Block Group 2, Census Tract 4403.32, Alameda County, California",200208,1670,,,481,13,0,1339,815,21,481,06,001,440332,2,060014403322,,,13,2.7,2.58
"Block Group 1, Census Tract 4403.33, Alameda County, California",146250,1324,,,378,16,0,1218,756,48,392,06,001,440333,1,060014403331,,,16,4.23,6.35
"Block Group 2, Census Tract 4403.33, Alameda County, California",75625,1492,,,487,11,15,1324,875,62,506,06,001,440333,2,060014403332,,,26,5.34,7.09
"Block Group 1, Census Tract 4403.34, Alameda County, California",138125,2336,,,502,0,0,2020,1489,11,502,06,001,440334,1,060014403341,,,0,0.0,0.74
"Block Group 2, Census Tract 4403.34, Alameda County, California",136932,1829,,,545,11,3,1385,877,61,545,06,001,440334,2,060014403342,,,14,2.57,6.96
"Block Group 1, Census Tract 4403.36, Alameda County, California",115962,1905,,,704,23,39,1515,1137,35,786,06,001,440336,1,060014403361,,,62,8.81,3.08
"Block Group 2, Census Tract 4403.36, Alameda County, California",156679,2074,,,599,0,0,1847,1186,39,640,06,001,440336,2,060014403362,,,0,0.0,3.29
"Block Group 1, Census Tract 4403.37, Alameda County, California",250001,2796,,,735,0,0,2468,1827,88,735,06,001,440337,1,060014403371,,,0,0.0,4.82
"Block Group 1, Census Tract 4403.38, Alameda County, California",110509,1716,,,607,0,32,1232,987,192,607,06,001,440338,1,060014403381,,,32,5.27,19.45
"Block Group 2, Census Tract 4403.38, Alameda County, California",123500,635,,,356,0,37,616,476,0,356,06,001,440338,2,060014403382,,,37,10.39,0.0
"Block Group 3, Census Tract 4403.38, Alameda County, California",183476,1782,,,669,0,56,1369,1104,19,710,06,001,440338,3,060014403383,,,56,8.37,1.72
"Block Group 1, Census Tract 4411, Alameda County, California",159302,2744,,,1056,0,0,2385,1551,103,1087,06,001,441100,1,060014411001,,,0,0.0,6.64
"Block Group 2, Census Tract 4411, Alameda County, California",155473,1906,,,739,9,32,1502,969,56,739,06,001,441100,2,060014411002,,,41,5.55,5.78
"Block Group 1, Census Tract 4412, Alameda County, California",125160,1267,,,467,0,20,1079,548,0,491,06,001,441200,1,060014412001,,,20,4.28,0.0
"Block Group 2, Census Tract 4412, Alameda County, California",99196,329,,,157,0,0,292,191,38,182,06,001,441200,2,060014412002,,,0,0.0,19.9
"Block Group 3, Census Tract 4412, Alameda County, California",112069,2282,,,842,0,0,1803,1333,45,884,06,001,441200,3,060014412003,,,0,0.0,3.38
"Block Group 4, Census Tract 4412, Alameda County, California",156491,2256,,,693,14,0,1725,1130,65,741,06,001,441200,4,060014412004,,,14,2.02,5.75
"Block Group 5, Census Tract 4412, Alameda County, California",229851,895,,,303,9,0,733,515,35,303,06,001,441200,5,060014412005,,,9,2.97,6.8
"Block Group 1, Census Tract 4413.01, Alameda County, California",136443,2244,,,889,0,12,1811,1398,35,981,06,001,441301,1,060014413011,,,12,1.35,2.5
"Block Group 2, Census Tract 4413.01, Alameda County, California",159954,1024,,,303,0,0,862,413,11,303,06,001,441301,2,060014413012,,,0,0.0,2.66
"Block Group 1, Census Tract 4413.02, Alameda County, California",155865,1300,,,445,0,58,1114,755,61,467,06,001,441302,1,060014413021,,,58,13.03,8.08
"Block Group 2, Census Tract 4413.02, Alameda County, California",230227,1226,,,380,0,0,986,628,17,399,06,001,441302,2,060014413022,,,0,0.0,2.71
"Block Group 3, Census Tract 4413.02, Alameda County, California",187778,1251,,,422,0,17,993,687,12,422,06,001,441302,3,060014413023,,,17,4.03,1.75
"Block Group 4, Census Tract 4413.02, Alameda County, California",199583,2025,,,647,0,0,1565,999,10,647,06,001,441302,4,060014413024,,,0,0.0,1.0
"Block Group 1, Census Tract 4414.01, Alameda County, California",139211,1258,,,472,0,0,1002,795,9,472,06,001,441401,1,060014414011,,,0,0.0,1.13
"Block Group 2, Census Tract 4414.01, Alameda County, California",164900,2604,,,802,17,0,1847,1272,12,819,06,001,441401,2,060014414012,,,17,2.12,0.94
"Block Group 3, Census Tract 4414.01, Alameda County, California",128646,972,,,324,0,0,684,506,54,324,06,001,441401,3,060014414013,,,0,0.0,10.67
"Block Group 4, Census Tract 4414.01, Alameda County, California",112557,1072,,,305,15,0,820,539,70,321,06,001,441401,4,060014414014,,,15,4.92,12.99
"Block Group 5, Census Tract 4414.01, Alameda County, California",175598,1985,,,511,19,18,1471,1079,17,511,06,001,441401,5,060014414015,,,37,7.24,1.58
"Block Group 1, Census Tract 4414.02, Alameda County, California",195703,1649,,,563,0,15,1358,833,19,586,06,001,441402,1,060014414021,,,15,2.66,2.28
"Block Group 2, Census Tract 4414.02, Alameda County, California",146083,2555,,,753,26,0,2067,1401,115,753,06,001,441402,2,060014414022,,,26,3.45,8.21
"Block Group 3, Census Tract 4414.02, Alameda County, California",151821,1304,,,481,0,0,990,664,22,481,06,001,441402,3,060014414023,,,0,0.0,3.31
"Block Group 1, Census Tract 4415.01, Alameda County, California",229621,1295,,,408,0,0,1157,709,38,436,06,001,441501,1,060014415011,,,0,0.0,5.36
"Block Group 2, Census Tract 4415.01, Alameda County, California",164167,2520,,,728,0,0,2105,1418,111,737,06,001,441501,2,060014415012,,,0,0.0,7.83
"Block Group 3, Census Tract 4415.01, Alameda County, California",169181,2122,,,545,9,0,1645,959,43,545,06,001,441501,3,060014415013,,,9,1.65,4.48
"Block Group 1, Census Tract 4415.03, Alameda County, California",-666666666,84,,,58,0,8,84,29,0,93,06,001,441503,1,060014415031,,,8,13.79,0.0
"Block Group 2, Census Tract 4415.03, Alameda County, California",205313,2318,,,647,0,0,1511,1152,108,647,06,001,441503,2,060014415032,,,0,0.0,9.38
"Block Group 3, Census Tract 4415.03, Alameda County, California",203021,1798,,,561,0,0,1291,958,31,561,06,001,441503,3,060014415033,,,0,0.0,3.24
"Block Group 4, Census Tract 4415.03, Alameda County, California",247981,3462,,,1037,15,0,2434,1875,161,1119,06,001,441503,4,060014415034,,,15,1.45,8.59
"Block Group 1, Census Tract 4415.21, Alameda County, California",219125,1790,,,485,8,0,1336,870,50,541,06,001,441521,1,060014415211,,,8,1.65,5.75
"Block Group 2, Census Tract 4415.21, Alameda County, California",250001,2164,,,619,0,0,1727,1203,37,619,06,001,441521,2,060014415212,,,0,0.0,3.08
"Block Group 3, Census Tract 4415.21, Alameda County, California",172708,1381,,,411,8,0,1075,598,16,411,06,001,441521,3,060014415213,,,8,1.95,2.68
"Block Group 4, Census Tract 4415.21, Alameda County, California",86050,658,,,283,30,10,605,407,28,283,06,001,441521,4,060014415214,,,40,14.13,6.88
"Block Group 1, Census Tract 4415.22, Alameda County, California",250001,1463,,,430,0,0,997,611,31,430,06,001,441522,1,060014415221,,,0,0.0,5.07
"Block Group 2, Census Tract 4415.22, Alameda County, California",138125,1812,,,484,0,32,1454,973,10,507,06,001,441522,2,060014415222,,,32,6.61,1.03
"Block Group 3, Census Tract 4415.22, Alameda County, California",142802,2016,,,537,7,0,1628,1063,79,560,06,001,441522,3,060014415223,,,7,1.3,7.43
"Block Group 1, Census Tract 4415.23, Alameda County, California",152727,1863,,,542,0,18,1167,891,34,553,06,001,441523,1,060014415231,,,18,3.32,3.82
"Block Group 2, Census Tract 4415.23, Alameda County, California",143750,1302,,,475,9,0,947,767,36,475,06,001,441523,2,060014415232,,,9,1.89,4.69
"Block Group 3, Census Tract 4415.23, Alameda County, California",206705,1169,,,381,0,0,921,691,48,381,06,001,441523,3,060014415233,,,0,0.0,6.95
"Block Group 1, Census Tract 4415.24, Alameda County, California",192609,2559,,,742,0,16,1703,1229,39,807,06,001,441524,1,060014415241,,,16,2.16,3.17
"Block Group 2, Census Tract 4415.24, Alameda County, California",250001,1686,,,520,0,8,1134,833,8,543,06,001,441524,2,060014415242,,,8,1.54,0.96
"Block Group 1, Census Tract 4415.25, Alameda County, California",139297,840,,,277,0,29,607,346,26,295,06,001,441525,1,060014415251,,,29,10.47,7.51
"Block Group 2, Census Tract 4415.25, Alameda County, California",-666666666,96,,,32,0,0,32,32,0,65,06,001,441525,2,060014415252,,,0,0.0,0.0
"Block Group 3, Census Tract 4415.25, Alameda County, California",168565,189,,,75,0,0,143,119,0,132,06,001,441525,3,060014415253,,,0,0.0,0.0
"Block Group 1, Census Tract 4416.01, Alameda County, California",-666666666,717,,,275,0,0,624,470,27,275,06,001,441601,1,060014416011,,,0,0.0,5.74
"Block Group 2, Census Tract 4416.01, Alameda County, California",155536,3057,,,869,24,0,2474,1517,47,899,06,001,441601,2,060014416012,,,24,2.76,3.1
"Block Group 3, Census Tract 4416.01, Alameda County, California",112500,1146,,,384,0,0,981,664,5,384,06,001,441601,3,060014416013,,,0,0.0,0.75
"Block Group 1, Census Tract 4416.02, Alameda County, California",200588,3281,,,944,12,40,2424,1634,14,998,06,001,441602,1,060014416021,,,52,5.51,0.86
"Block Group 2, Census Tract 4416.02, Alameda County, California",92414,2725,,,866,12,0,2151,1416,10,895,06,001,441602,2,060014416022,,,12,1.39,0.71
"Block Group 3, Census Tract 4416.02, Alameda County, California",135346,1675,,,538,11,5,1152,947,0,573,06,001,441602,3,060014416023,,,16,2.97,0.0
"Block Group 1, Census Tract 4417.01, Alameda County, California",123304,3165,,,953,0,120,2378,1266,140,953,06,001,441701,1,060014417011,,,120,12.59,11.06
"Block Group 2, Census Tract 4417.01, Alameda County, California",133220,1176,,,301,0,0,878,651,36,301,06,001,441701,2,060014417012,,,0,0.0,5.53
"Block Group 1, Census Tract 4417.02, Alameda County, California",86832,2427,,,916,18,26,1751,1206,33,980,06,001,441702,1,060014417021,,,44,4.8,2.74
"Block Group 2, Census Tract 4417.02, Alameda County, California",119056,2394,,,1132,58,19,2099,1489,28,1213,06,001,441702,2,060014417022,,,77,6.8,1.88
"Block Group 1, Census Tract 4418, Alameda County, California",127000,2003,,,772,11,22,1724,1167,0,782,06,001,441800,1,060014418001,,,33,4.27,0.0
"Block Group 2, Census Tract 4418, Alameda County, California",194297,1337,,,385,0,0,921,670,0,479,06,001,441800,2,060014418002,,,0,0.0,0.0
"Block Group 3, Census Tract 4418, Alameda County, California",129464,2334,,,785,0,111,1842,1173,60,785,06,001,441800,3,060014418003,,,111,14.14,5.12
"Block Group 4, Census Tract 4418, Alameda County, California",149722,1119,,,344,0,0,852,550,0,344,06,001,441800,4,060014418004,,,0,0.0,0.0
"Block Group 1, Census Tract 4419.21, Alameda County, California",160568,1272,,,329,0,0,1151,923,77,329,06,001,441921,1,060014419211,,,0,0.0,8.34
"Block Group 2, Census Tract 4419.21, Alameda County, California",150337,2541,,,937,0,0,2137,1738,126,1035,06,001,441921,2,060014419212,,,0,0.0,7.25
"Block Group 1, Census Tract 4419.23, Alameda County, California",123031,1494,,,603,8,25,1216,933,44,676,06,001,441923,1,060014419231,,,33,5.47,4.72
"Block Group 2, Census Tract 4419.23, Alameda County, California",-666666666,1194,,,443,0,135,936,330,15,546,06,001,441923,2,060014419232,,,135,30.47,4.55
"Block Group 3, Census Tract 4419.23, Alameda County, California",129755,1168,,,411,17,31,817,661,54,451,06,001,441923,3,060014419233,,,48,11.68,8.17
"Block Group 4, Census Tract 4419.23, Alameda County, California",133846,1926,,,738,0,44,1531,1172,58,845,06,001,441923,4,060014419234,,,44,5.96,4.95
"Block Group 1, Census Tract 4419.24, Alameda County, California",164468,2139,,,773,0,0,1658,1270,111,773,06,001,441924,1,060014419241,,,0,0.0,8.74
"Block Group 2, Census Tract 4419.24, Alameda County, California",135170,2702,,,749,18,0,2001,1357,76,780,06,001,441924,2,060014419242,,,18,2.4,5.6
"Block Group 3, Census Tract 4419.24, Alameda County, California",185739,759,,,317,16,0,598,494,0,317,06,001,441924,3,060014419243,,,16,5.05,0.0
"Block Group 4, Census Tract 4419.24, Alameda County, California",-666666666,0,,,0,0,0,0,0,0,0,06,001,441924,4,060014419244,,,0,,
"Block Group 5, Census Tract 4419.24, Alameda County, California",173528,1997,,,667,0,26,1528,1055,24,757,06,001,441924,5,060014419245,,,26,3.9,2.27
"Block Group 1, Census Tract 4419.26, Alameda County, California",112308,3061,,,1014,0,54,2367,1785,73,1032,06,001,441926,1,060014419261,,,54,5.33,4.09
"Block Group 2, Census Tract 4419.26, Alameda County, California",96579,1313,,,594,0,45,1029,786,78,616,06,001,441926,2,060014419262,,,45,7.58,9.92
"Block Group 1, Census Tract 4419.27, Alameda County, California",120185,3070,,,1004,0,145,2559,1804,46,1157,06,001,441927,1,060014419271,,,145,14.44,2.55
"Block Group 2, Census Tract 4419.27, Alameda County, California",143594,1361,,,555,0,93,1088,762,0,614,06,001,441927,2,060014419272,,,93,16.76,0.0
"Block Group 1, Census Tract 4419.28, Alameda County, California",250001,550,,,204,0,0,473,424,0,204,06,001,441928,1,060014419281,,,0,0.0,0.0
"Block Group 2, Census Tract 4419.28, Alameda County, California",124745,3210,,,1238,18,67,2758,2159,38,1309,06,001,441928,2,060014419282,,,85,6.87,1.76
"Block Group 1, Census Tract 4419.29, Alameda County, California",137181,2522,,,1118,0,163,2278,1658,43,1337,06,001,441929,1,060014419291,,,163,14.58,2.59
"Block Group 2, Census Tract 4419.29, Alameda County, California",101346,843,,,432,0,85,681,508,0,432,06,001,441929,2,060014419292,,,85,19.68,0.0
"Block Group 1, Census Tract 4420, Alameda County, California",146964,1994,,,635,0,0,1661,916,18,667,06,001,442000,1,060014420001,,,0,0.0,1.97
"Block Group 2, Census Tract 4420, Alameda County, California",250001,1134,,,313,0,0,922,636,33,357,06,001,442000,2,060014420002,,,0,0.0,5.19
"Block Group 1, Census Tract 4421, Alameda County, California",211382,2088,,,655,0,0,1798,1149,80,681,06,001,442100,1,060014421001,,,0,0.0,6.96
"Block Group 2, Census Tract 4421, Alameda County, California",191875,1119,,,329,0,0,989,511,6,367,06,001,442100,2,060014421002,,,0,0.0,1.17
"Block Group 3, Census Tract 4421, Alameda County, California",204000,2076,,,588,0,7,1589,1011,6,645,06,001,442100,3,060014421003,,,7,1.19,0.59
"Block Group 1, Census Tract 4422, Alameda County, California",227143,2329,,,658,0,37,1700,1188,15,658,06,001,442200,1,060014422001,,,37,5.62,1.26
"Block Group 2, Census Tract 4422, Alameda County, California",226927,2087,,,611,0,0,1562,989,12,611,06,001,442200,2,060014422002,,,0,0.0,1.21
"Block Group 3, Census Tract 4422, Alameda County, California",205179,1570,,,536,15,0,1386,752,9,536,06,001,442200,3,060014422003,,,15,2.8,1.2
"Block Group 4, Census Tract 4422, Alameda County, California",175568,1440,,,426,30,21,1168,861,79,426,06,001,442200,4,060014422004,,,51,11.97,9.18
"Block Group 1, Census Tract 4423.01, Alameda County, California",137083,1764,,,526,9,0,1422,818,17,526,06,001,442301,1,060014423011,,,9,1.71,2.08
"Block Group 2, Census Tract 4423.01, Alameda County, California",91641,1261,,,355,0,22,897,535,17,375,06,001,442301,2,060014423012,,,22,6.2,3.18
"Block Group 3, Census Tract 4423.01, Alameda County, California",137647,2524,,,672,10,53,2011,1277,8,672,06,001,442301,3,060014423013,,,63,9.38,0.63
"Block Group 1, Census Tract 4423.02, Alameda County, California",95500,1835,,,678,0,116,1519,1003,0,759,06,001,442302,1,060014423021,,,116,17.11,0.0
"Block Group 2, Census Tract 4423.02, Alameda County, California",150962,2718,,,970,0,59,2077,1456,23,1046,06,001,442302,2,060014423022,,,59,6.08,1.58
